Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30,Channel_31,Channel_32,Channel_33,Channel_34,Channel_35,Channel_36,Channel_37,Channel_38,Channel_39,Channel_40,Channel_41,Channel_42,Channel_43,Channel_44,Channel_45,Channel_46,Channel_47,Channel_48,Channel_49,Channel_50,Channel_51,Channel_52,Channel_53,Channel_54,Channel_55,Channel_56,Channel_57,Channel_58,Channel_59,Channel_60,Channel_61,Channel_62,Channel_63
101.839806,102.014771,101.783669,102.144394,102.096573,102.144783,102.148933,101.909569,102.174385,102.190376,101.865616,101.971169,101.877884,101.811859,101.814651,102.188744,102.206161,102.247780,101.799919,102.105797,102.107498,102.182602,102.294113,101.856552,102.164536,102.173973,102.227715,102.122871,101.919327,102.117737,102.223740,102.252373,102.278130,102.340622,102.131943,102.177567,102.204323,102.215858,102.214165,102.222267,102.358009,102.229630,102.192368,102.268982,102.218491,102.226791,102.196854,102.288086,102.330154,102.307968,102.310707,102.202362,102.294594,102.225929,102.229668,102.252373,102.355042,102.346344,102.318100,102.310295,102.311440,102.177391,102.298416,102.200523
101.838669,102.014771,101.783669,102.145065,102.096375,102.144119,102.148933,101.909912,102.175056,102.190376,101.865616,101.971840,101.878540,101.811859,101.814651,102.189926,102.207169,102.247780,101.799919,102.105461,102.106712,102.182938,102.294762,101.856888,102.164223,102.174309,102.228073,102.123657,101.919327,102.117409,102.224571,102.252060,102.278793,102.340965,102.131592,102.177567,102.204659,102.215195,102.213829,102.221794,102.358009,102.229630,102.192032,102.268311,102.218979,102.227936,102.196854,102.288849,102.329330,102.308632,102.311531,102.201920,102.294922,102.226273,102.228683,102.252045,102.355698,102.346016,102.318420,102.310806,102.310638,102.177055,102.297745,102.201004
101.837997,102.014435,101.784164,102.145401,102.096703,102.144119,102.149734,101.911392,102.176224,102.191048,101.865944,101.971840,101.878540,101.811859,101.815323,102.189255,102.208321,102.247452,101.800270,102.105133,102.108505,102.184090,102.295914,101.856102,102.163887,102.174637,102.227715,102.123657,101.918678,102.117737,102.224571,102.253494,102.278793,102.340965,102.132286,102.179123,102.204659,102.214851,102.214165,102.221794,102.357674,102.230804,102.192032,102.269669,102.218979,102.228607,102.196518,102.288849,102.329468,102.307480,102.311203,102.203049,102.294594,102.227074,102.227165,102.252373,102.355042,102.346016,102.318420,102.311150,102.311440,102.175163,102.297745,102.199524
101.838333,102.014771,101.783829,102.145882,102.096703,102.143440,102.149734,101.910576,102.176544,102.191048,101.866623,101.971840,101.879669,101.812187,101.814781,102.188087,102.208649,102.247116,101.800270,102.105980,102.108505,102.184769,102.295097,101.856445,102.164223,102.174309,102.226555,102.123322,101.918678,102.117737,102.224243,102.253159,102.278793,102.340965,102.132286,102.179123,102.203804,102.215195,102.214165,102.222267,102.359177,102.230469,102.192368,102.270172,102.218979,102.227791,102.196960,102.288513,102.329468,102.307480,102.310860,102.203392,102.294258,102.227074,102.227165,102.253036,102.355042,102.346344,102.319107,102.310471,102.311104,102.175835,102.298080,102.199196
101.838669,102.015572,101.782990,102.144867,102.096703,102.143440,102.148598,101.911728,102.176224,102.190712,101.866287,101.971840,101.878876,101.812187,101.815323,102.188087,102.208984,102.246674,101.800125,102.106323,102.108841,102.184769,102.295097,101.856445,102.164223,102.173973,102.227234,102.122650,101.918365,102.117081,102.225243,102.252373,102.279999,102.340965,102.132286,102.178787,102.204994,102.215195,102.214500,102.221596,102.359848,102.230133,102.193581,102.269829,102.218323,102.228943,102.196632,102.289009,102.329605,102.307144,102.311203,102.202698,102.294258,102.227074,102.228348,102.253036,102.354706,102.346344,102.320290,102.310295,102.310745,102.175499,102.298889,102.199524
101.839340,102.015572,101.782990,102.145546,102.096214,102.143440,102.148598,101.911247,102.175873,102.190376,101.866287,101.973312,101.879326,101.811859,101.815323,102.188087,102.208984,102.247452,101.800125,102.106133,102.108841,102.185455,102.295425,101.856102,102.164536,102.174309,102.228073,102.122330,101.919655,102.116745,102.225243,102.252373,102.280670,102.340286,102.133316,102.179276,102.205338,102.215858,102.214500,102.220924,102.359848,102.229630,102.192574,102.270172,102.218643,102.228943,102.196518,102.288177,102.329277,102.306473,102.310860,102.202362,102.294594,102.227074,102.229347,102.254158,102.354706,102.346344,102.320290,102.310631,102.311104,102.175835,102.297745,102.199860
101.839005,102.014908,101.783669,102.145210,102.097359,102.143112,102.148262,101.911247,102.176224,102.190712,101.865288,101.972977,101.879326,101.811531,101.813782,102.188087,102.209839,102.246445,101.799461,102.105797,102.108376,102.185776,102.294609,101.855759,102.165207,102.174309,102.227394,102.121658,101.920616,102.117081,102.224899,102.252060,102.281021,102.340965,102.133652,102.177780,102.204659,102.215858,102.214165,102.222069,102.360519,102.230469,102.192909,102.270172,102.218979,102.228134,102.196518,102.288177,102.329605,102.306473,102.311386,102.203049,102.293930,102.225929,102.230667,102.253159,102.355042,102.347000,102.320290,102.311478,102.310745,102.174492,102.298080,102.200851
101.839340,102.014908,101.783669,102.144539,102.097687,102.142441,102.148262,101.910919,102.175056,102.190567,101.865288,101.973656,101.878998,101.811859,101.813782,102.188919,102.209160,102.247452,101.799789,102.106323,102.108376,102.186813,102.294930,101.855423,102.165207,102.174309,102.227394,102.121994,101.921593,102.117409,102.225563,102.252373,102.281021,102.340622,102.134468,102.178604,102.204994,102.215523,102.214165,102.221268,102.360519,102.230469,102.192368,102.269333,102.218323,102.228470,102.197632,102.286728,102.329605,102.307968,102.312202,102.202362,102.294258,102.225601,102.230667,102.252823,102.355377,102.347000,102.321098,102.311150,102.310745,102.175705,102.299095,102.200195
101.839668,102.015236,101.782471,102.144867,102.097687,102.142891,102.148262,101.911583,102.174385,102.190903,101.864288,101.973312,101.877548,101.812187,101.813446,102.187752,102.208153,102.247452,101.800270,102.106644,102.109497,102.186470,102.294609,101.854736,102.165535,102.174637,102.227043,102.121536,101.920937,102.117737,102.224899,102.251709,102.280670,102.340286,102.133774,102.178604,102.205139,102.215858,102.214500,102.220924,102.360184,102.230133,102.193581,102.269157,102.218979,102.228470,102.197304,102.287834,102.329956,102.308304,102.312538,102.202362,102.293930,102.225266,102.231667,102.252487,102.355377,102.346664,102.319954,102.311150,102.310425,102.176048,102.299751,102.201675
101.839806,102.015114,101.783325,102.145210,102.097687,102.142891,102.147575,101.910919,102.174385,102.190231,101.863953,101.973312,101.877884,101.812668,101.814987,102.187424,102.207497,102.247116,101.800270,102.105797,102.108841,102.184982,102.293938,101.854736,102.165848,102.173973,102.226700,102.121994,101.920616,102.117409,102.225243,102.252060,102.280670,102.339958,102.134468,102.178284,102.204323,102.215012,102.215340,102.220924,102.360184,102.230133,102.195084,102.268471,102.218155,102.227791,102.197968,102.287834,102.329277,102.307793,102.311386,102.202362,102.293930,102.225601,102.232002,102.252167,102.354706,102.347336,102.320290,102.310295,102.310425,102.176384,102.300095,102.202347
101.838806,102.015907,101.783325,102.144058,102.097687,102.142563,102.146576,101.910919,102.174721,102.191048,101.864288,101.973312,101.878677,101.812332,101.814781,102.187424,102.207153,102.246780,101.800270,102.107315,102.108505,102.185104,102.294762,101.855080,102.166367,102.173126,102.227043,102.122490,101.920616,102.117409,102.224571,102.252060,102.280670,102.339279,102.134125,102.178284,102.204323,102.214676,102.215004,102.220596,102.359512,102.231323,102.194260,102.269157,102.218491,102.228271,102.198318,102.287834,102.329605,102.308472,102.310715,102.202698,102.293930,102.225929,102.231667,102.253288,102.355042,102.347336,102.320961,102.309967,102.310425,102.176384,102.300095,102.201187
101.839142,102.015114,101.784164,102.145065,102.097359,102.142563,102.146912,101.910110,102.175056,102.191383,101.864952,101.973793,101.878677,101.812668,101.816666,102.188599,102.207497,102.247116,101.800591,102.107651,102.108841,102.184647,102.294281,101.855423,102.165535,102.173454,102.227043,102.121658,101.919762,102.117081,102.224243,102.251709,102.280670,102.339279,102.134125,102.178604,102.204323,102.215012,102.214340,102.219925,102.359337,102.230469,102.194580,102.269829,102.218155,102.228271,102.198318,102.287498,102.329605,102.309479,102.310715,102.201569,102.293266,102.225929,102.232002,102.253609,102.354706,102.347664,102.320625,102.309631,102.310745,102.177055,102.300095,102.201187
101.839806,102.015114,101.783669,102.145065,102.097359,102.141434,102.147247,101.910110,102.176224,102.191383,101.863625,101.974129,101.878006,101.812668,101.817001,102.188919,102.207497,102.247452,101.800591,102.107315,102.108841,102.184647,102.295425,101.855759,102.165535,102.174973,102.226700,102.120987,101.919449,102.117081,102.223900,102.252373,102.281021,102.338943,102.133774,102.177780,102.203979,102.216194,102.214668,102.219589,102.359337,102.230133,102.194260,102.271194,102.218155,102.227272,102.199326,102.288177,102.329956,102.308975,102.311874,102.201569,102.293266,102.225601,102.231155,102.253937,102.355698,102.348000,102.320625,102.310471,102.309616,102.177391,102.299416,102.201187
101.839478,102.015114,101.784164,102.144730,102.097359,102.141434,102.147926,101.910110,102.177231,102.192055,101.864288,101.973793,101.878677,101.811859,101.817001,102.188599,102.207497,102.248917,101.800591,102.107315,102.109627,102.184647,102.296432,101.856888,102.165848,102.175308,102.227715,102.120331,101.919327,102.116745,102.223900,102.252060,102.281357,102.339813,102.132751,102.177780,102.203636,102.216522,102.213165,102.219254,102.359016,102.230469,102.193916,102.270172,102.217819,102.227272,102.199203,102.288177,102.330627,102.308975,102.311386,102.201569,102.293602,102.226273,102.231812,102.253937,102.355698,102.347664,102.319954,102.311150,102.309959,102.177055,102.299416,102.201515
101.839142,102.015114,101.784164,102.145210,102.097687,102.141769,102.148598,101.909767,102.177231,102.192719,101.865448,101.974464,101.879486,101.811859,101.816666,102.188599,102.207497,102.249268,101.800591,102.106453,102.108620,102.184647,102.297241,101.857567,102.166183,102.175949,102.227715,102.120987,101.919327,102.117081,102.223900,102.252060,102.281357,102.339813,102.132751,102.178246,102.204323,102.216194,102.214165,102.218246,102.358673,102.230133,102.193581,102.269493,102.218643,102.226601,102.199203,102.288513,102.329468,102.309303,102.311722,102.201569,102.293266,102.225601,102.232155,102.253288,102.355698,102.347664,102.318756,102.311150,102.310295,102.177391,102.299416,102.201675
101.839340,102.015907,101.784004,102.144058,102.097687,102.142441,102.148933,101.910248,102.177567,102.191711,101.865616,101.974464,101.878326,101.812332,101.816666,102.187607,102.208977,102.249268,101.800926,102.106796,102.109291,102.183960,102.296906,101.857903,102.165207,102.175308,102.227394,102.122490,101.919327,102.117569,102.223900,102.251228,102.281693,102.339470,102.132751,102.177567,102.203804,102.215523,102.214500,102.217918,102.359848,102.229630,102.193916,102.269493,102.217491,102.227272,102.199203,102.288177,102.330627,102.308144,102.312057,102.201920,102.293266,102.225601,102.231483,102.252945,102.355698,102.347664,102.318756,102.311150,102.310989,102.177055,102.299416,102.202003
101.839668,102.015770,101.784340,102.145546,102.097031,102.142776,102.148598,101.909096,102.177567,102.192055,101.865944,101.974464,101.877213,101.811996,101.816322,102.186752,102.208153,102.249268,101.801590,102.106133,102.108505,102.184303,102.296577,101.857231,102.165848,102.174637,102.227043,102.122490,101.919327,102.117569,102.223900,102.252060,102.281693,102.339813,102.132286,102.179459,102.204147,102.215523,102.215179,102.219070,102.359848,102.229630,102.194260,102.269493,102.217987,102.227600,102.201332,102.288513,102.330627,102.308472,102.311722,102.202263,102.292931,102.225266,102.232986,102.252945,102.356049,102.348000,102.319275,102.311478,102.311325,102.178230,102.298752,102.202003
101.840340,102.016579,101.784340,102.145882,102.097031,102.143234,102.148262,101.909569,102.177231,102.193192,101.866104,101.974464,101.878326,101.811661,101.816666,102.186752,102.207832,102.249268,101.801254,102.106453,102.107834,102.184769,102.296906,101.857567,102.165535,102.173775,102.226555,102.121841,101.919983,102.117569,102.223900,102.252373,102.282387,102.340477,102.133316,102.180130,102.205338,102.215858,102.215179,102.219398,102.359848,102.229630,102.194580,102.269493,102.218460,102.227600,102.201653,102.288849,102.330627,102.308807,102.312202,102.202698,102.292931,102.225266,102.232338,102.253288,102.355698,102.348000,102.319611,102.311478,102.311661,102.178230,102.298416,102.202003
101.841011,102.016914,101.783470,102.146225,102.096703,102.142891,102.148262,101.909912,102.175720,102.192055,101.866104,101.973984,101.878677,101.811333,101.816666,102.187607,102.208153,102.249130,101.801254,102.106453,102.109291,102.184090,102.297707,101.858597,102.165535,102.174309,102.227715,102.121490,101.919136,102.118240,102.224899,102.252060,102.282707,102.341316,102.134125,102.180130,102.205673,102.215858,102.215179,102.218727,102.359512,102.229965,102.195419,102.269493,102.219788,102.227936,102.200874,102.289200,102.330627,102.308472,102.312202,102.203392,102.294258,102.224800,102.232674,102.252823,102.356384,102.348328,102.319611,102.312149,102.312462,102.177055,102.298080,102.202003
101.841476,102.017403,101.783142,102.145546,102.097687,102.142891,102.148262,101.909569,102.175720,102.192055,101.866104,101.973984,101.879807,101.811333,101.816322,102.187607,102.207832,102.249451,101.801254,102.106796,102.109291,102.184090,102.296906,101.857132,102.165535,102.173973,102.227394,102.120834,101.919655,102.117905,102.225761,102.252060,102.282387,102.341316,102.134125,102.179245,102.206009,102.215523,102.215508,102.218727,102.359512,102.230469,102.194260,102.270172,102.219452,102.228271,102.200874,102.288513,102.330627,102.309151,102.311050,102.203392,102.294762,102.226273,102.232674,102.253159,102.356384,102.348000,102.319611,102.311150,102.311775,102.177055,102.298416,102.201675
101.841011,102.017403,101.783470,102.146400,102.098030,102.143562,102.148262,101.909233,102.176064,102.192520,101.865112,101.973984,101.879486,101.811333,101.815994,102.187927,102.207497,102.249130,101.801254,102.107986,102.109291,102.185104,102.296432,101.856445,102.165535,102.174309,102.226700,102.119995,101.919006,102.117233,102.225243,102.252060,102.281693,102.340477,102.134125,102.179459,102.206352,102.216194,102.217010,102.219734,102.358849,102.230469,102.194412,102.270004,102.219788,102.227936,102.200546,102.287407,102.329956,102.309151,102.311050,102.203827,102.294113,102.226608,102.232002,102.253494,102.356384,102.348000,102.319611,102.310806,102.311440,102.177879,102.298752,102.201675
101.840340,102.016914,101.783142,102.146736,102.097687,102.142891,102.147926,101.909569,102.176727,102.191711,101.865112,101.973656,101.879669,101.811333,101.815323,102.188599,102.207497,102.248779,101.801254,102.106133,102.108505,102.184769,102.296432,101.857567,102.165207,102.173973,102.226028,102.120491,101.919006,102.117569,102.225243,102.252060,102.281693,102.340477,102.133774,102.179123,102.206833,102.216194,102.217010,102.220070,102.359177,102.230469,102.194084,102.270363,102.219788,102.228271,102.200874,102.288513,102.329605,102.310303,102.310715,102.202698,102.294113,102.227737,102.232338,102.253822,102.356049,102.349129,102.319107,102.310471,102.312462,102.176384,102.299095,102.201004
101.840660,102.017250,101.783470,102.147072,102.097687,102.143562,102.147926,101.909912,102.176727,102.192383,101.865112,101.973312,101.878540,101.811661,101.815323,102.188278,102.208153,102.248459,101.801590,102.106453,102.108505,102.185226,102.296097,101.857231,102.165535,102.174309,102.226028,102.122040,101.918678,102.117905,102.225563,102.252060,102.281357,102.340141,102.133774,102.179123,102.206833,102.215523,102.215843,102.220070,102.359512,102.230804,102.194412,102.270851,102.219788,102.228943,102.200546,102.288513,102.329277,102.310638,102.310715,102.203484,102.294113,102.228073,102.232002,102.254608,102.356049,102.349129,102.319443,102.310806,102.312798,102.177223,102.299095,102.200676
101.841011,102.016579,101.783142,102.147072,102.097687,102.143906,102.148399,101.909912,102.176399,102.192055,101.863953,101.973312,101.878540,101.811661,101.814316,102.188919,102.208153,102.248779,101.801590,102.106453,102.109161,102.185226,102.296097,101.857231,102.165848,102.174309,102.226364,102.121170,101.918045,102.117569,102.225449,102.251709,102.282036,102.340820,102.135239,102.179459,102.207169,102.215523,102.215843,102.219589,102.359177,102.230804,102.195290,102.271538,102.220123,102.228271,102.201332,102.288177,102.328941,102.310974,102.311539,102.202698,102.294762,102.227951,102.231667,102.253937,102.355377,102.349785,102.319443,102.310806,102.311661,102.177223,102.298416,102.201004
101.841011,102.015572,101.783813,102.146400,102.097687,102.144569,102.147926,101.910576,102.175720,102.192055,101.864952,101.972977,101.878212,101.810989,101.813980,102.188087,102.207832,102.249130,101.801926,102.106644,102.108841,102.185562,102.296432,101.856102,102.165535,102.174637,102.227394,102.121490,101.918678,102.117905,102.224777,102.252373,102.281693,102.340141,102.134201,102.179123,102.206688,102.215523,102.215843,102.220398,102.359177,102.231140,102.194290,102.271866,102.219788,102.229095,102.200661,102.288177,102.328598,102.309982,102.311539,102.203484,102.294762,102.228287,102.231339,102.254280,102.356201,102.349785,102.319107,102.310806,102.312004,102.176872,102.298416,102.200340
101.840004,102.016052,101.785667,102.146400,102.097031,102.144234,102.147926,101.911247,102.175392,102.192856,101.866104,101.972977,101.878540,101.810989,101.815155,102.189255,102.207832,102.249268,101.801590,102.106644,102.108505,102.184875,102.296432,101.855759,102.166183,102.174309,102.227715,102.122040,101.919327,102.117905,102.224777,102.251892,102.282387,102.339813,102.134201,102.179459,102.206009,102.216347,102.215508,102.220398,102.358513,102.231644,102.194954,102.270508,102.218979,102.228943,102.201332,102.287834,102.328941,102.309982,102.310867,102.204178,102.294441,102.229416,102.231339,102.254608,102.355042,102.350441,102.318420,102.311150,102.311661,102.177559,102.298752,102.200676
101.839668,102.015732,101.786018,102.144867,102.096703,102.144569,102.147575,101.910919,102.175720,102.192856,101.866440,101.972298,101.877373,101.811333,101.815155,102.188919,102.207832,102.248917,101.801590,102.106644,102.108170,102.184875,102.296753,101.856102,102.166512,102.174309,102.227905,102.120491,101.919655,102.117081,102.224899,102.252373,102.282387,102.339470,102.132751,102.179123,102.205338,102.216347,102.215508,102.220734,102.358513,102.230469,102.194954,102.270172,102.219650,102.228943,102.200996,102.288177,102.329956,102.309982,102.311203,102.204514,102.294762,102.229080,102.231003,102.254280,102.355042,102.350441,102.319275,102.311150,102.312004,102.177879,102.298752,102.201004
101.840004,102.015572,101.786018,102.145042,102.096375,102.145241,102.148727,101.910248,102.175392,102.193527,101.866104,101.972641,101.877373,101.811996,101.814827,102.189255,102.208649,102.248917,101.801590,102.107529,102.107834,102.185898,102.296753,101.855423,102.167358,102.174637,102.228073,102.121490,101.919006,102.117905,102.224899,102.251709,102.282036,102.339813,102.133850,102.179459,102.205338,102.216347,102.215508,102.221069,102.359177,102.231140,102.194084,102.269829,102.220314,102.229294,102.201332,102.288177,102.330292,102.309647,102.311874,102.204857,102.294762,102.229080,102.231339,102.253822,102.355042,102.349785,102.318947,102.313034,102.311325,102.178230,102.298416,102.201004
101.840477,102.015572,101.785332,102.144539,102.096375,102.145920,102.147926,101.910576,102.176399,102.193527,101.866776,101.972298,101.878876,101.811996,101.815491,102.188919,102.208649,102.249588,101.800926,102.107529,102.108963,102.184769,102.294930,101.855080,102.167030,102.173973,102.228073,102.120651,101.919983,102.117905,102.225891,102.251053,102.282036,102.340141,102.133095,102.179459,102.205338,102.216011,102.215179,102.221405,102.359177,102.232315,102.194084,102.269157,102.220650,102.229294,102.200996,102.288177,102.330971,102.309647,102.311874,102.205215,102.294762,102.228745,102.231003,102.254936,102.355377,102.349785,102.318420,102.313698,102.312126,102.177719,102.297409,102.201675
101.839340,102.015236,101.784676,102.144539,102.096703,102.146591,102.148262,101.911247,102.176399,102.193527,101.867111,101.972298,101.878876,101.811661,101.815491,102.190086,102.208977,102.249588,101.800926,102.106644,102.108170,102.184433,102.294930,101.856552,102.167030,102.175797,102.228745,102.121323,101.920616,102.117569,102.225891,102.252060,102.282036,102.339813,102.133438,102.180450,102.205673,102.215523,102.214836,102.221741,102.359177,102.231979,102.193741,102.269493,102.220314,102.229294,102.200661,102.288849,102.330627,102.309647,102.313721,102.205215,102.295761,102.229080,102.230164,102.254936,102.355698,102.350113,102.319275,102.314369,102.312462,102.177719,102.297073,102.202003
101.839005,102.016052,101.785500,102.144539,102.096703,102.145920,102.148933,101.911247,102.177071,102.193527,101.866440,101.972641,101.879204,101.811661,101.815826,102.190086,102.209648,102.249588,101.801590,102.106644,102.109627,102.184769,102.295425,101.856888,102.166695,102.175797,102.229431,102.123161,101.920937,102.117905,102.226234,102.252060,102.283058,102.339470,102.133850,102.181465,102.206009,102.215523,102.214836,102.221405,102.359512,102.231644,102.194084,102.269157,102.220970,102.229759,102.200661,102.288849,102.330971,102.308632,102.312866,102.205215,102.295433,102.228745,102.230492,102.255280,102.355698,102.350441,102.318947,102.313698,102.312126,102.177719,102.297890,102.202003
101.839668,102.016052,101.784676,102.145210,102.096375,102.144569,102.148933,101.911583,102.176399,102.193863,101.866440,101.973122,101.878998,101.811333,101.815826,102.190742,102.209648,102.249924,101.800926,102.107315,102.109291,102.185226,102.294281,101.857330,102.166695,102.175476,102.229431,102.123161,101.920303,102.118240,102.225891,102.252373,102.284073,102.340309,102.133850,102.181137,102.207504,102.215523,102.214836,102.222069,102.361031,102.231323,102.194412,102.269829,102.220650,102.228943,102.200661,102.287834,102.331314,102.307968,102.313538,102.205643,102.295097,102.228745,102.230492,102.254936,102.356384,102.350113,102.319611,102.313362,102.312462,102.177719,102.298225,102.202347
101.839005,102.015236,101.785011,102.145546,102.096703,102.144913,102.149254,101.911247,102.176399,102.193863,101.866104,101.973442,101.878677,101.811661,101.816162,102.190422,102.209648,102.250603,101.800591,102.107651,102.109291,102.185562,102.293938,101.856979,102.167358,102.175476,102.229919,102.122833,101.920616,102.117905,102.225563,102.252060,102.283394,102.339630,102.134201,102.180786,102.208183,102.216194,102.214500,102.222069,102.360519,102.230804,102.195625,102.271683,102.220314,102.228607,102.200661,102.287498,102.330971,102.307304,102.314209,102.205307,102.295433,102.229912,102.232002,102.254936,102.356384,102.350113,102.320290,102.314041,102.312126,102.178551,102.297409,102.202660
101.839005,102.015572,101.784676,102.145882,102.097572,102.144447,102.149254,101.910919,102.177567,102.193527,101.866104,101.974464,101.878998,101.811333,101.815826,102.188919,102.208824,102.250603,101.800591,102.107651,102.108841,102.185226,102.293938,101.856201,102.167030,102.173973,102.229095,102.123367,101.920616,102.118416,102.225563,102.251892,102.283737,102.339294,102.134544,102.181137,102.208847,102.216522,102.214165,102.222404,102.361183,102.230637,102.194748,102.272705,102.219978,102.228607,102.200661,102.287498,102.330627,102.305634,102.313873,102.204605,102.295097,102.230919,102.232674,102.254608,102.357544,102.350441,102.319107,102.313148,102.312462,102.177055,102.297745,102.202988
101.839340,102.016403,101.785835,102.145546,102.097031,102.143776,102.148262,101.910576,102.177567,102.192856,101.866104,101.974129,101.878212,101.811661,101.817337,102.189751,102.209648,102.250931,101.800591,102.107986,102.109627,102.185226,102.293610,101.856979,102.167030,102.173325,102.229576,102.122490,101.921829,102.117569,102.225563,102.251556,102.283058,102.339630,102.134544,102.180786,102.209534,102.216850,102.214836,102.222404,102.360855,102.228790,102.194412,102.271347,102.220314,102.228271,102.200661,102.287498,102.330292,102.306633,102.313538,102.204269,102.295097,102.230919,102.233665,102.254608,102.358231,102.349449,102.319107,102.313484,102.313141,102.177055,102.298416,102.203339
101.839806,102.016739,101.785011,102.146225,102.097359,102.144119,102.149254,101.910576,102.176880,102.192184,101.866104,101.974464,101.878212,101.811661,101.817009,102.189751,102.241478,102.250931,101.800591,102.108650,102.109955,102.185226,102.293282,101.856979,102.167358,102.173325,102.230270,102.122490,101.921829,102.117233,102.225563,102.251556,102.283394,102.339981,102.133522,102.181465,102.208511,102.217194,102.214836,102.222404,102.360855,102.228455,102.195290,102.272354,102.220314,102.228271,102.201805,102.287071,102.330292,102.307304,102.312866,102.204605,102.296242,102.231270,102.232986,102.254608,102.358231,102.349449,102.319107,102.314705,102.313484,102.177719,102.297745,102.203339
101.839806,102.016403,101.785332,102.146225,102.097900,102.144569,102.148933,101.910919,102.177895,102.192520,101.865784,101.974464,101.878998,101.811333,101.816673,102.189255,102.300430,102.251266,101.801254,102.108650,102.109497,102.184875,102.294113,101.857330,102.167679,102.174149,102.230270,102.123039,101.920303,102.116905,102.226097,102.251892,102.283394,102.340309,102.133522,102.182144,102.208183,102.216850,102.214500,102.221741,102.361519,102.229134,102.195625,102.273552,102.220314,102.229294,102.201805,102.287071,102.330292,102.307968,102.312202,102.204605,102.295097,102.230759,102.232674,102.254936,102.358559,102.349785,102.319275,102.315041,102.313141,102.177391,102.297073,102.203339
101.839142,102.015236,101.785332,102.146225,102.096375,102.144234,102.148598,101.912407,102.177895,102.192184,101.864624,101.974312,101.878998,101.811996,101.815491,102.188919,102.378815,102.251930,101.800926,102.107986,102.110291,102.184540,102.294449,101.857330,102.166832,102.174149,102.230606,102.122162,101.920303,102.117432,102.226097,102.251892,102.283394,102.341141,102.133522,102.183296,102.207504,102.217667,102.214165,102.221741,102.360855,102.230133,102.195290,102.273727,102.219650,102.229294,102.201469,102.286728,102.329605,102.308632,102.312538,102.204269,102.294762,102.230759,102.232674,102.255280,102.357727,102.350113,102.319275,102.315041,102.312798,102.178062,102.297073,102.203339
101.839478,102.015907,101.785011,102.146561,102.097359,102.144234,102.148598,101.912407,102.176727,102.191711,101.864952,101.974312,101.877884,101.810860,101.814651,102.188599,102.442795,102.252930,101.800926,102.107986,102.109955,102.184875,102.294762,101.858452,102.166832,102.172989,102.230942,102.122162,101.920616,102.116249,102.224899,102.252708,102.283394,102.341141,102.133522,102.183296,102.207504,102.217346,102.214668,102.221405,102.360519,102.231323,102.194954,102.273392,102.219650,102.228943,102.200317,102.286400,102.329605,102.308975,102.312538,102.204605,102.294762,102.230759,102.232338,102.255600,102.357727,102.350441,102.318947,102.314148,102.312798,102.177391,102.297073,102.203659
101.840286,102.016243,101.785667,102.146225,102.097359,102.144234,102.148598,101.911728,102.177406,102.193527,101.864624,101.974655,101.878212,101.811333,101.814316,102.188919,102.451515,102.253601,101.800591,102.108315,102.110291,102.184875,102.294449,101.858452,102.166832,102.172653,102.230782,102.122162,101.920616,102.116570,102.226440,102.252708,102.283737,102.341141,102.133095,102.182961,102.207504,102.217346,102.215340,102.221405,102.360855,102.230972,102.194954,102.274582,102.219978,102.228271,102.200317,102.286728,102.329277,102.309303,102.313057,102.204605,102.295097,102.230095,102.232338,102.255600,102.357063,102.350113,102.319420,102.314148,102.313919,102.177055,102.298553,102.203995
101.839806,102.016243,101.785332,102.145882,102.098221,102.144569,102.148598,101.911392,102.177406,102.193863,101.864952,101.974312,101.878677,101.810661,101.814316,102.188416,102.395226,102.253464,101.800270,102.108315,102.110619,102.184875,102.295258,101.858116,102.166512,102.173325,102.231277,102.123703,101.920303,102.117432,102.227097,102.252708,102.283737,102.341141,102.133850,102.182625,102.207504,102.216194,102.215675,102.221405,102.360519,102.230972,102.194954,102.273727,102.219650,102.227600,102.200996,102.287834,102.328941,102.309120,102.313385,102.204269,102.295761,102.230095,102.233177,102.255600,102.356728,102.350784,102.320099,102.313148,102.313560,102.177055,102.297745,102.203659
101.841286,102.015572,101.785011,102.146225,102.097359,102.144913,102.148598,101.911392,102.178566,102.193192,101.865288,101.974312,101.877548,101.810661,101.814316,102.188087,102.348000,102.252792,101.801254,102.108650,102.110962,102.184875,102.295258,101.858009,102.166512,102.173973,102.230942,102.122490,101.919983,102.116905,102.226440,102.252708,102.283737,102.341141,102.132751,102.182625,102.207169,102.216194,102.216011,102.221069,102.360855,102.230637,102.195290,102.274071,102.220451,102.227600,102.200317,102.288177,102.330086,102.308456,102.313385,102.203911,102.295761,102.230423,102.232338,102.254486,102.356384,102.351250,102.320099,102.313148,102.314240,102.177559,102.298752,102.203995
