Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30,Channel_31,Channel_32,Channel_33,Channel_34,Channel_35,Channel_36,Channel_37,Channel_38,Channel_39,Channel_40,Channel_41,Channel_42,Channel_43,Channel_44,Channel_45,Channel_46,Channel_47,Channel_48,Channel_49,Channel_50,Channel_51,Channel_52,Channel_53,Channel_54,Channel_55,Channel_56,Channel_57,Channel_58,Channel_59,Channel_60,Channel_61,Channel_62,Channel_63
102.019814,102.245239,101.973274,102.329910,102.283905,102.309311,102.287476,102.001793,102.360619,102.386696,102.048439,102.175476,102.081726,101.988701,101.944443,102.293823,102.415512,102.481834,102.001030,102.297050,102.277664,102.348221,102.417763,101.968033,102.337860,102.396736,102.433495,102.479942,102.147537,102.339813,102.479698,102.385544,102.467789,102.537598,102.444763,102.414368,102.402161,102.413513,102.305779,102.361557,102.624245,102.477234,102.443436,102.515404,102.453659,102.446976,102.391052,102.459641,102.619308,102.583336,102.491440,102.397125,102.408470,102.407883,102.439682,102.461197,102.593422,102.649551,102.567406,102.496887,102.463684,102.473007,102.515030,102.432602
102.020149,102.244583,101.973274,102.329094,102.283241,102.309822,102.287804,102.002464,102.360954,102.387711,102.048439,102.175812,102.082054,101.988701,101.943604,102.293823,102.417336,102.481834,102.001358,102.297050,102.277664,102.347885,102.417763,101.968033,102.337860,102.441757,102.482071,102.457947,102.148392,102.339813,102.479698,102.385864,102.468124,102.537254,102.444191,102.413513,102.402489,102.413010,102.305779,102.361221,102.623581,102.477234,102.443115,102.514381,102.453331,102.447647,102.391052,102.459999,102.618980,102.583656,102.490585,102.397926,102.408127,102.408218,102.440353,102.460854,102.592751,102.650536,102.568748,102.496887,102.463684,102.473007,102.514694,102.433472
102.019814,102.246048,101.973610,102.329094,102.283737,102.310493,102.287804,102.002464,102.361282,102.387711,102.047943,102.175812,102.082054,101.988701,101.943604,102.293495,102.417526,102.482849,102.002151,102.297050,102.277664,102.347061,102.418091,101.967697,102.337860,102.485474,102.648544,102.441940,102.146461,102.341019,102.480690,102.386192,102.467453,102.538269,102.443039,102.414024,102.402161,102.413010,102.305115,102.360428,102.624451,102.476906,102.443764,102.513351,102.454140,102.447647,102.391052,102.459641,102.619308,102.584335,102.490250,102.397575,102.408798,102.407425,102.440353,102.460526,102.594238,102.649879,102.568275,102.496887,102.463684,102.473007,102.515030,102.433472
102.020958,102.246384,101.973610,102.329422,102.283737,102.310165,102.287140,102.002808,102.360954,102.387367,102.049103,102.175812,102.082863,101.989212,101.944107,102.293495,102.418190,102.483177,102.002151,102.297379,102.278152,102.346870,102.418091,101.967697,102.337387,102.517471,102.806885,102.432114,102.145706,102.341019,102.481361,102.386192,102.467453,102.538269,102.443039,102.412857,102.401817,102.413353,102.305115,102.361893,102.623795,102.477234,102.444618,102.513351,102.454453,102.448502,102.391052,102.458969,102.619774,102.584999,102.489914,102.397575,102.408798,102.408218,102.439857,102.461655,102.594566,102.649216,102.568619,102.496216,102.463684,102.473007,102.516029,102.433472
102.019814,102.246384,101.973953,102.328751,102.284401,102.308975,102.287003,102.003151,102.360619,102.387535,102.049767,102.176155,102.081726,101.989540,101.943771,102.294167,102.419334,102.483498,102.001480,102.297379,102.277008,102.347885,102.418747,101.967697,102.337860,102.540237,102.981529,102.424454,102.144424,102.341347,102.482018,102.386192,102.467957,102.538269,102.443741,102.413368,102.402161,102.414505,102.304771,102.362228,102.623795,102.477562,102.443947,102.514023,102.454330,102.448502,102.391380,102.458969,102.620102,102.585342,102.490585,102.396881,102.408470,102.407082,102.440018,102.461319,102.594566,102.648560,102.567795,102.497726,102.462997,102.472679,102.516373,102.434143
102.020149,102.246384,101.974281,102.329910,102.284729,102.308311,102.287003,102.003479,102.360619,102.387535,102.050430,102.175812,102.081383,101.989883,101.943436,102.293823,102.418190,102.483177,102.001152,102.297379,102.277817,102.348221,102.418747,101.967697,102.337860,102.544373,103.187294,102.418114,102.144104,102.341347,102.482849,102.386864,102.466431,102.539444,102.443398,102.412354,102.401955,102.414841,102.304108,102.362228,102.624123,102.476723,102.443947,102.512672,102.454330,102.447495,102.391052,102.459641,102.620461,102.585670,102.490250,102.396194,102.408798,102.407082,102.440536,102.460983,102.594894,102.648880,102.567795,102.497391,102.463333,102.472336,102.516701,102.433800
102.019638,102.245583,101.975113,102.329239,102.285385,102.307632,102.288139,102.003151,102.359940,102.387535,102.049606,102.176292,102.082512,101.989540,101.943092,102.293167,102.417862,102.483498,102.000031,102.297379,102.277817,102.347885,102.417931,101.967697,102.337860,102.533829,103.471054,102.413780,102.143135,102.341347,102.483192,102.386528,102.466431,102.538773,102.443039,102.412010,102.401489,102.414505,102.304108,102.362228,102.624123,102.477051,102.444290,102.512672,102.454666,102.447830,102.390717,102.459999,102.619652,102.585342,102.490585,102.396538,102.408798,102.407883,102.440872,102.461319,102.594566,102.650009,102.568947,102.498253,102.463684,102.472023,102.516373,102.433144
102.019638,102.245583,101.973953,102.328903,102.285065,102.307632,102.288475,102.002464,102.359940,102.387535,102.050430,102.175613,102.082199,101.989212,101.943436,102.293167,102.417191,102.482849,102.000031,102.297714,102.277817,102.347885,102.417931,101.967346,102.337860,102.526047,103.777969,102.411453,102.142654,102.342331,102.482849,102.386528,102.466087,102.538773,102.443504,102.411682,102.401489,102.414169,102.303772,102.362228,102.624794,102.477234,102.444290,102.512344,102.454330,102.447495,102.391541,102.459641,102.619652,102.585815,102.490250,102.396194,102.408470,102.407753,102.440872,102.460983,102.596054,102.650345,102.568947,102.498596,102.463684,102.472336,102.516029,102.433144
102.019638,102.245583,101.973953,102.328903,102.284729,102.307304,102.287476,102.003288,102.360619,102.387535,102.051636,102.175285,102.081528,101.989540,101.942757,102.293167,102.417862,102.482178,102.000816,102.298271,102.278488,102.347549,102.418259,101.967827,102.337860,102.518471,104.069603,102.410912,102.142021,102.343323,102.482521,102.386864,102.466087,102.538437,102.443848,102.411362,102.400803,102.413834,102.303772,102.362900,102.624794,102.476723,102.444168,102.512123,102.455124,102.448166,102.390869,102.459999,102.619652,102.585815,102.490921,102.396194,102.408798,102.409561,102.440872,102.460327,102.595238,102.650345,102.569290,102.498596,102.464798,102.471664,102.515366,102.433472
102.019150,102.244583,101.973953,102.329575,102.285721,102.307304,102.287804,102.002953,102.359604,102.388687,102.051094,102.175613,102.081528,101.989540,101.943436,102.294006,102.418190,102.483177,102.000816,102.298271,102.278824,102.347549,102.418907,101.967346,102.337860,102.502457,104.416016,102.410912,102.141373,102.343803,102.482849,102.386864,102.466431,102.538437,102.443504,102.412231,102.400467,102.414169,102.305267,102.362564,102.625450,102.477905,102.445168,102.511795,102.455788,102.448502,102.390869,102.459999,102.620461,102.586143,102.490250,102.396194,102.407799,102.409561,102.441200,102.459999,102.595238,102.650673,102.570091,102.498924,102.465477,102.470993,102.516525,102.433472
102.020149,102.244247,101.973953,102.329575,102.285721,102.307304,102.288139,102.003288,102.360390,102.387863,102.051094,102.176292,102.080864,101.989212,101.943092,102.294662,102.419334,102.483292,102.000481,102.297935,102.278961,102.348221,102.418907,101.968163,102.338844,102.472610,104.867393,102.412430,102.141045,102.343468,102.483192,102.388023,102.467789,102.538101,102.443504,102.411011,102.400131,102.414688,102.304939,102.362900,102.625450,102.477905,102.445496,102.511795,102.455788,102.448166,102.390869,102.459641,102.620789,102.586143,102.491112,102.396194,102.407127,102.409889,102.440353,102.459656,102.595238,102.651344,102.570435,102.499596,102.465134,102.472534,102.515366,102.433144
102.020958,102.244247,101.973068,102.329910,102.286057,102.308311,102.288612,102.003624,102.359604,102.387863,102.050766,102.176292,102.080528,101.989212,101.943092,102.293823,102.420334,102.483620,101.999031,102.296715,102.278488,102.348557,102.420082,101.968842,102.338509,102.448524,105.315247,102.412758,102.141914,102.343468,102.483192,102.387871,102.468124,102.538101,102.442825,102.411362,102.400940,102.414352,102.304939,102.362900,102.625450,102.477562,102.445496,102.512123,102.455460,102.447830,102.390869,102.460434,102.620461,102.587158,102.490784,102.396194,102.407127,102.409561,102.441544,102.458862,102.594894,102.651001,102.571434,102.499252,102.464798,102.473549,102.515030,102.433472
102.019958,102.244583,101.973068,102.330246,102.285385,102.308647,102.288139,102.003624,102.359940,102.388687,102.050430,102.175613,102.081192,101.988876,101.943436,102.294495,102.420334,102.484634,101.999031,102.296715,102.278152,102.348907,102.420082,101.969193,102.337860,102.431702,105.669289,102.414261,102.141914,102.343803,102.483841,102.387199,102.468460,102.537758,102.442482,102.411362,102.400612,102.414505,102.304939,102.363235,102.625793,102.477905,102.445824,102.511452,102.455971,102.448975,102.390869,102.460106,102.619774,102.586815,102.491112,102.396194,102.407471,102.408752,102.441544,102.459656,102.595726,102.651001,102.571434,102.498924,102.464798,102.473206,102.515030,102.434471
102.019302,102.244247,101.973404,102.330246,102.284729,102.308647,102.288475,102.003624,102.360275,102.388687,102.052292,102.174805,102.082016,101.990013,101.943092,102.294815,102.419678,102.484962,101.999687,102.296379,102.278152,102.348557,102.419418,101.969528,102.338646,102.417519,105.891052,102.415916,102.142456,102.342819,102.484177,102.389023,102.468460,102.537758,102.442139,102.412010,102.399925,102.414841,102.305267,102.362564,102.626450,102.477234,102.445824,102.512802,102.456299,102.448975,102.390869,102.460434,102.619431,102.587158,102.491112,102.396194,102.407471,102.408432,102.441856,102.459656,102.594238,102.650673,102.571304,102.498924,102.464798,102.471336,102.515366,102.434959
102.019302,102.244904,101.973404,102.330246,102.284401,102.307632,102.288612,102.002609,102.359940,102.388351,102.052292,102.175140,102.081680,101.989677,101.943771,102.296318,102.418991,102.485619,101.999687,102.297050,102.278152,102.347885,102.419754,101.969193,102.337997,102.406960,105.975403,102.416092,102.143105,102.342484,102.484177,102.388695,102.468460,102.537430,102.442825,102.413231,102.399590,102.414505,102.305939,102.362900,102.626450,102.478088,102.445824,102.513489,102.455971,102.448166,102.391541,102.460434,102.618629,102.587486,102.491440,102.395508,102.408470,102.408752,102.441544,102.460327,102.594566,102.650345,102.572449,102.498596,102.465942,102.471535,102.515701,102.434959
102.019638,102.245384,101.973068,102.330246,102.284401,102.307632,102.288948,102.001793,102.359268,102.388351,102.052963,102.175140,102.081680,101.989342,101.944107,102.295982,102.418991,102.486122,102.000481,102.297379,102.278152,102.347885,102.419418,101.969528,102.337997,102.398720,105.907715,102.417763,102.143105,102.342155,102.485336,102.388695,102.468460,102.537430,102.442825,102.414406,102.399925,102.414169,102.306442,102.363235,102.626450,102.478760,102.445168,102.513832,102.455788,102.449318,102.392326,102.460434,102.618980,102.587486,102.492264,102.395508,102.409279,102.409225,102.441856,102.460190,102.595070,102.650009,102.572449,102.498924,102.466286,102.471207,102.515701,102.434959
102.019638,102.245712,101.973747,102.330582,102.283737,102.307632,102.288612,102.001793,102.359268,102.388199,102.053963,102.174805,102.081680,101.988541,101.945335,102.296318,102.420837,102.484962,102.001297,102.298599,102.278152,102.348221,102.419083,101.969528,102.337997,102.392776,105.695595,102.419937,102.144943,102.344673,102.484665,102.388695,102.467453,102.537430,102.442482,102.413902,102.399925,102.415016,102.306107,102.363899,102.626450,102.477234,102.446167,102.514511,102.455124,102.448288,102.392998,102.460106,102.619308,102.587814,102.492599,102.395508,102.409279,102.409561,102.441200,102.461319,102.593895,102.649353,102.572792,102.498924,102.465477,102.469322,102.515366,102.434303
102.020309,102.245712,101.974953,102.331253,102.283737,102.307976,102.287804,102.001793,102.359726,102.389023,102.053963,102.175949,102.082344,101.989342,101.944656,102.295654,102.419998,102.485619,102.001961,102.297379,102.277489,102.348221,102.419579,101.969528,102.337997,102.388481,105.238853,102.420921,102.144943,102.345993,102.484177,102.388351,102.466759,102.538101,102.442482,102.413902,102.400269,102.415359,102.306107,102.365234,102.625793,102.477234,102.446838,102.514175,102.453796,102.448631,102.391876,102.461449,102.618629,102.587975,102.492599,102.395508,102.410599,102.410233,102.440536,102.460190,102.593224,102.649353,102.571777,102.499252,102.465134,102.469864,102.515366,102.433975
102.019958,102.245384,101.974609,102.331253,102.283737,102.309158,102.287476,102.001472,102.360054,102.389023,102.052628,102.175949,102.082680,101.989342,101.944656,102.296814,102.421509,102.484962,102.002968,102.297714,102.278152,102.348221,102.419235,101.969528,102.337662,102.385513,104.605713,102.422752,102.145805,102.345329,102.484177,102.389023,102.467453,102.539268,102.442825,102.414230,102.400612,102.415688,102.306107,102.365570,102.625450,102.478760,102.446838,102.514175,102.453468,102.448975,102.391190,102.460670,102.619095,102.587318,102.492599,102.396317,102.410927,102.410568,102.441391,102.460983,102.592880,102.649353,102.571777,102.498924,102.465477,102.469864,102.515366,102.434303
102.019958,102.245384,101.974609,102.331253,102.283737,102.309822,102.288948,102.001472,102.360054,102.389694,102.050766,102.175613,102.081863,101.989342,101.944443,102.296318,102.422165,102.485291,102.002487,102.298599,102.278152,102.347885,102.419373,101.970222,102.337334,102.383064,104.080490,102.423096,102.146133,102.345993,102.483192,102.390022,102.467117,102.539597,102.443932,102.414902,102.400940,102.415359,102.306107,102.365570,102.625633,102.479103,102.445633,102.514511,102.452675,102.448631,102.391190,102.460670,102.619774,102.587502,102.493607,102.396660,102.410599,102.410904,102.441391,102.461319,102.593224,102.649681,102.572617,102.499596,102.464355,102.469521,102.516701,102.434631
102.019958,102.244705,101.974609,102.331924,102.283401,102.309494,102.287941,102.001472,102.361061,102.390030,102.052094,102.175949,102.082016,101.989029,101.945335,102.295982,102.421837,102.484634,102.002487,102.298271,102.278488,102.348663,102.419373,101.969872,102.337006,102.379585,103.686539,102.423752,102.146683,102.346321,102.483192,102.390358,102.467117,102.539268,102.443161,102.415909,102.401268,102.415688,102.305771,102.366234,102.624794,102.479103,102.446838,102.514854,102.453468,102.449646,102.391190,102.459999,102.619431,102.586319,102.493935,102.396660,102.410927,102.412064,102.440392,102.460983,102.594040,102.650673,102.572617,102.501144,102.464798,102.469864,102.516701,102.434631
102.019958,102.246208,101.974609,102.333115,102.284401,102.309822,102.287804,102.001610,102.361061,102.389694,102.052628,102.175613,102.081680,101.989029,101.944992,102.295982,102.421509,102.483780,102.002815,102.297935,102.278824,102.348557,102.418594,101.969391,102.336685,102.378922,103.388474,102.423904,102.147339,102.347145,102.482521,102.390022,102.468124,102.539940,102.443848,102.416245,102.401611,102.416016,102.305435,102.366570,102.624794,102.479774,102.446167,102.515182,102.453796,102.449318,102.390869,102.460434,102.619095,102.585976,102.493935,102.397354,102.410599,102.412064,102.440048,102.460327,102.594383,102.650345,102.572289,102.501488,102.465477,102.470520,102.516701,102.434959
102.019478,102.245865,101.973404,102.332108,102.284073,102.309822,102.287476,102.001274,102.361061,102.389023,102.051956,102.175613,102.081024,101.989342,101.944656,102.296646,102.421509,102.483437,102.004288,102.298599,102.278488,102.349251,102.419235,101.969391,102.337006,102.379105,103.163498,102.424904,102.148849,102.347145,102.481850,102.390358,102.468124,102.540443,102.444191,102.417404,102.403458,102.416847,102.305435,102.367378,102.625122,102.479774,102.445496,102.515541,102.453468,102.448975,102.390869,102.460434,102.618629,102.585648,102.494263,102.397354,102.410927,102.412399,102.440048,102.459999,102.594040,102.649681,102.572617,102.500931,102.465805,102.471207,102.516373,102.435303
102.020149,102.246208,101.973404,102.332443,102.284073,102.310493,102.287476,101.999779,102.361221,102.389359,102.051636,102.175285,102.080528,101.989342,101.944992,102.296646,102.421509,102.484108,102.004158,102.298599,102.278824,102.349686,102.420029,101.970558,102.337662,102.377274,102.992233,102.426575,102.149811,102.346481,102.481522,102.389359,102.469650,102.540100,102.445984,102.416245,102.403458,102.417175,102.306625,102.367378,102.625450,102.480103,102.446671,102.517044,102.454308,102.449318,102.391663,102.460770,102.618629,102.586502,102.494263,102.397354,102.410927,102.411232,102.440392,102.460327,102.594040,102.649353,102.572960,102.502487,102.465477,102.471878,102.516373,102.434631
102.019814,102.245865,101.973404,102.332443,102.283737,102.310493,102.287804,102.000122,102.361893,102.389023,102.051636,102.175613,102.081352,101.989677,101.945335,102.296646,102.421165,102.483437,102.003815,102.299126,102.279961,102.348663,102.420029,101.970901,102.338318,102.377792,102.862450,102.428406,102.150780,102.346146,102.482018,102.389023,102.469315,102.540100,102.445656,102.417740,102.404602,102.416977,102.307632,102.367043,102.625633,102.479774,102.446335,102.517395,102.454140,102.449791,102.391991,102.460770,102.618980,102.586166,102.494606,102.397354,102.411110,102.411728,102.440048,102.460327,102.594383,102.649353,102.572617,102.502823,102.465477,102.472702,102.516373,102.434631
102.019478,102.246208,101.973404,102.331764,102.284592,102.310165,102.287804,102.000786,102.361893,102.389359,102.051956,102.175613,102.081680,101.989342,101.944992,102.296646,102.421165,102.483437,102.003487,102.299461,102.280960,102.349350,102.421188,101.971344,102.337524,102.376945,102.765259,102.430069,102.151428,102.345482,102.482018,102.389359,102.468979,102.540100,102.445984,102.418411,102.403915,102.417320,102.307968,102.366844,102.625633,102.479103,102.445663,102.517395,102.455307,102.449463,102.391991,102.461449,102.618980,102.587326,102.494606,102.397011,102.410927,102.410568,102.440720,102.461143,102.593895,102.650009,102.572960,102.503159,102.465134,102.472366,102.516373,102.434464
102.019150,102.246208,101.974075,102.331764,102.283737,102.310165,102.286797,102.000786,102.361893,102.389359,102.051285,102.175285,102.080528,101.989029,101.945335,102.296318,102.421165,102.481285,102.003960,102.299461,102.279823,102.348663,102.421188,101.971001,102.338181,102.406822,102.692215,102.431396,102.151749,102.345154,102.482346,102.389023,102.468628,102.539772,102.445656,102.418068,102.403587,102.417648,102.307968,102.366043,102.625290,102.478760,102.445328,102.517723,102.454636,102.449463,102.391991,102.461777,102.618980,102.586655,102.494934,102.398132,102.410599,102.410233,102.441055,102.461472,102.594040,102.650009,102.573288,102.502823,102.464455,102.472366,102.516029,102.434128
102.018814,102.245865,101.974075,102.332108,102.284073,102.310829,102.286461,102.001137,102.361893,102.390518,102.050972,102.175285,102.081192,101.989212,101.944992,102.294815,102.420509,102.481606,102.004288,102.299461,102.279160,102.348663,102.421188,101.971001,102.338844,102.450684,102.636826,102.431068,102.152298,102.345482,102.483864,102.389023,102.468979,102.540100,102.445312,102.418739,102.403915,102.417984,102.307968,102.366173,102.625290,102.478416,102.445328,102.517723,102.453979,102.449463,102.391663,102.461449,102.618629,102.586327,102.495773,102.397354,102.410263,102.409561,102.440720,102.461472,102.593040,102.650009,102.573975,102.503159,102.464798,102.473045,102.516029,102.433800
102.019478,102.246544,101.973747,102.332108,102.284729,102.310318,102.287270,102.001137,102.361061,102.390854,102.050972,102.175949,102.081863,101.989540,101.945663,102.295479,102.420837,102.481956,102.005142,102.299126,102.279160,102.349686,102.421654,101.971680,102.338844,102.510727,102.594688,102.427734,102.151009,102.345482,102.484520,102.389023,102.469315,102.539772,102.444962,102.418411,102.403915,102.417984,102.307632,102.366844,102.624962,102.478416,102.445328,102.518906,102.453308,102.449463,102.391663,102.461105,102.618980,102.585983,102.496117,102.397705,102.410446,102.410568,102.440872,102.460800,102.592712,102.650528,102.575119,102.502823,102.465248,102.473389,102.516029,102.434464
102.019150,102.246880,101.974609,102.332108,102.284729,102.310829,102.286606,102.001793,102.361404,102.390518,102.051285,102.176636,102.082199,101.989883,101.945992,102.296646,102.420509,102.482437,102.005142,102.299126,102.279495,102.350029,102.420532,101.972466,102.339310,102.625381,102.563438,102.425560,102.150360,102.345154,102.484024,102.389023,102.471191,102.539772,102.444290,102.418068,102.403915,102.417648,102.307632,102.366501,102.623978,102.478416,102.444992,102.519264,102.452965,102.449463,102.391663,102.461777,102.617958,102.586327,102.496117,102.398048,102.409607,102.412064,102.441727,102.460800,102.592712,102.650528,102.574303,102.504005,102.465591,102.473045,102.515030,102.433640
102.018814,102.246880,101.974609,102.332108,102.285065,102.310493,102.286606,102.001793,102.361740,102.390518,102.051636,102.177307,102.083008,101.991348,101.945663,102.296318,102.420334,102.482773,102.003624,102.298271,102.279823,102.350029,102.420532,101.971344,102.339630,102.851517,102.539841,102.425064,102.149940,102.346008,102.484665,102.388695,102.471519,102.540588,102.443260,102.417740,102.404259,102.416847,102.307632,102.366501,102.624290,102.478416,102.444656,102.518410,102.453445,102.449463,102.391319,102.461777,102.619095,102.587143,102.496788,102.397705,102.410110,102.412399,102.442543,102.460487,102.594864,102.650528,102.575455,102.504333,102.464920,102.473389,102.515518,102.433304
102.018814,102.247345,101.974281,102.330917,102.285385,102.310829,102.285919,102.001793,102.363235,102.390175,102.052811,102.177628,102.083862,101.991348,101.946487,102.295982,102.421165,102.483116,102.004135,102.299461,102.279823,102.350029,102.420029,101.971680,102.339630,103.195656,102.521156,102.425064,102.149605,102.346657,102.485519,102.389023,102.471191,102.541260,102.443932,102.418068,102.404259,102.417984,102.306778,102.366844,102.624290,102.478416,102.444656,102.517044,102.452965,102.449791,102.391663,102.462135,102.619774,102.586807,102.496445,102.397011,102.410110,102.412064,102.442543,102.460800,102.594864,102.650528,102.576126,102.504333,102.465248,102.473717,102.516190,102.433640
102.018814,102.246994,101.974777,102.331253,102.285065,102.310165,102.285919,102.001137,102.363571,102.390175,102.053795,102.176956,102.083862,101.989883,101.945992,102.296646,102.422165,102.482773,102.003624,102.299126,102.279495,102.349686,102.420692,101.971001,102.338844,103.588333,102.507240,102.426407,102.148315,102.346657,102.485191,102.389359,102.471519,102.541603,102.444290,102.418297,102.404602,102.417648,102.307297,102.366844,102.623978,102.478416,102.443985,102.517044,102.453308,102.449791,102.391663,102.462135,102.619308,102.588821,102.496117,102.397705,102.410110,102.412064,102.442871,102.461143,102.594521,102.650009,102.576126,102.504677,102.465942,102.473389,102.516525,102.433975
102.019958,102.247345,101.974281,102.332443,102.285385,102.309494,102.286606,102.002281,102.363571,102.390305,102.053795,102.176956,102.083336,101.989883,101.945663,102.296646,102.421677,102.483116,102.003624,102.299126,102.280159,102.350029,102.419907,101.970665,102.338509,104.006149,102.498062,102.428551,102.147995,102.346992,102.485519,102.389694,102.471519,102.540771,102.443588,102.417953,102.404259,102.417984,102.307297,102.366844,102.623978,102.478416,102.443985,102.517540,102.453308,102.450462,102.392326,102.461777,102.619774,102.589806,102.497269,102.398483,102.408775,102.411575,102.443100,102.461952,102.594864,102.650528,102.573975,102.504333,102.466614,102.473045,102.516861,102.434799
102.020309,102.247345,101.974777,102.332108,102.285721,102.309494,102.285461,102.002281,102.362747,102.389977,102.053795,102.177307,102.083336,101.989883,101.946335,102.296318,102.422012,102.483437,102.004471,102.298790,102.280159,102.349686,102.419907,101.970665,102.338844,104.381790,102.490585,102.430374,102.147995,102.346992,102.485863,102.389359,102.471191,102.541603,102.443588,102.418297,102.404930,102.418129,102.307968,102.366501,102.623978,102.478928,102.443985,102.517044,102.453308,102.450806,102.392670,102.461449,102.619652,102.590149,102.497604,102.397797,102.409119,102.412064,102.443100,102.461609,102.595535,102.650856,102.574303,102.504333,102.467300,102.473587,102.516525,102.433975
102.020630,102.247681,101.975441,102.332108,102.285912,102.310493,102.286942,102.002281,102.362747,102.389641,102.053467,102.177307,102.083008,101.989037,101.946335,102.296318,102.421341,102.482773,102.004135,102.298790,102.281296,102.349350,102.419579,101.971344,102.338844,104.661720,102.485489,102.431702,102.148849,102.346329,102.485519,102.389359,102.471191,102.541260,102.444374,102.417953,102.405945,102.418800,102.308304,102.366501,102.624290,102.478928,102.444321,102.516373,102.454758,102.450806,102.393448,102.460434,102.621460,102.590477,102.497269,102.398483,102.409775,102.411728,102.441879,102.461609,102.595535,102.650528,102.574303,102.503662,102.467628,102.473587,102.516190,102.434799
102.020309,102.247345,101.975441,102.332108,102.285583,102.309822,102.287270,102.001472,102.362747,102.389977,102.053131,102.176956,102.082680,101.988365,101.946999,102.295982,102.420670,102.483116,102.003624,102.299683,102.281296,102.349350,102.420250,101.971680,102.339165,104.881592,102.482437,102.432373,102.149185,102.347321,102.484863,102.389694,102.471191,102.541603,102.444046,102.419113,102.405617,102.418800,102.309814,102.366501,102.625465,102.479263,102.444321,102.516373,102.455429,102.450462,102.393448,102.460899,102.621132,102.590332,102.497269,102.398483,102.410446,102.409889,102.442543,102.461281,102.596214,102.650528,102.575790,102.503662,102.467628,102.473923,102.516861,102.434975
102.019958,102.247345,101.974609,102.331764,102.285583,102.309822,102.287941,102.001793,102.363083,102.389977,102.052467,102.178154,102.082344,101.988037,101.947342,102.296646,102.421165,102.483116,102.004471,102.300018,102.280487,102.349007,102.420250,101.972145,102.339165,104.990868,102.479027,102.434036,102.149498,102.346992,102.486717,102.389694,102.470169,102.541603,102.443344,102.419113,102.405617,102.419128,102.309479,102.367180,102.624290,102.478928,102.445328,102.514999,102.455101,102.450966,102.392776,102.460434,102.621132,102.590660,102.496948,102.398483,102.410782,102.410233,102.442543,102.461281,102.596329,102.651184,102.576126,102.503334,102.467979,102.474060,102.516525,102.434975
102.020630,102.246994,101.975441,102.331764,102.284927,102.309822,102.287605,102.001472,102.362747,102.389641,102.052132,102.178154,102.082344,101.988876,101.947678,102.296646,102.420166,102.483437,102.003624,102.299683,102.281158,102.349007,102.421364,101.971680,102.339493,104.877098,102.476646,102.435387,102.150146,102.347321,102.487381,102.390823,102.469498,102.541603,102.443687,102.419113,102.406456,102.419800,102.309479,102.367500,102.625145,102.478088,102.445663,102.515671,102.455101,102.451637,102.392441,102.460106,102.621460,102.590988,102.497269,102.398483,102.411110,102.411057,102.442871,102.461609,102.595192,102.651993,102.576462,102.503662,102.467628,102.474060,102.517014,102.435318
102.022095,102.246674,101.975441,102.331429,102.284927,102.309822,102.288284,102.003288,102.362411,102.389641,102.051804,102.176956,102.082680,101.989212,101.947678,102.296982,102.420166,102.483437,102.004807,102.299461,102.281158,102.350166,102.422020,101.972023,102.339493,104.551598,102.475296,102.437035,102.151627,102.347321,102.487045,102.391487,102.469498,102.541603,102.444374,102.419113,102.406456,102.419456,102.310150,102.367844,102.624817,102.477768,102.446671,102.514999,102.455429,102.451309,102.392776,102.460899,102.621132,102.590660,102.496948,102.398827,102.410782,102.411057,102.442871,102.461472,102.595665,102.651993,102.577271,102.504677,102.467628,102.473389,102.517532,102.435646
102.021767,102.246994,101.973953,102.331100,102.284927,102.310623,102.287270,102.003288,102.361740,102.389641,102.052132,102.177307,102.083008,101.989212,101.947342,102.296646,102.420509,102.483780,102.004807,102.300354,102.281631,102.350510,102.421692,101.972466,102.340294,104.150192,102.474609,102.438034,102.150993,102.349144,102.487045,102.391823,102.469154,102.542282,102.444374,102.418297,102.406784,102.419456,102.310471,102.367180,102.624817,102.477768,102.446671,102.516525,102.454971,102.451782,102.393784,102.460106,102.621132,102.590477,102.497803,102.398132,102.411583,102.411728,102.442871,102.463272,102.595993,102.650856,102.577614,102.505516,102.467628,102.473587,102.517860,102.435646
102.021767,102.246994,101.975113,102.331764,102.284264,102.311615,102.287270,102.002953,102.362411,102.389297,102.052132,102.176956,102.083008,101.990211,101.946999,102.297150,102.420837,102.485229,102.005142,102.300018,102.281960,102.351196,102.422684,101.972145,102.340958,103.837173,102.476318,102.436546,102.150246,102.348824,102.486717,102.392494,102.469833,102.542618,102.445068,102.419800,102.405617,102.419456,102.310471,102.367180,102.625145,102.478592,102.447021,102.516373,102.454971,102.451782,102.393112,102.460220,102.621132,102.590149,102.498131,102.397453,102.411911,102.412209,102.442871,102.462936,102.595665,102.651657,102.576126,102.505173,102.468323,102.474258,102.517860,102.435974
